ID,date,mode,time_arrive,time_leave,car_own,rank_1,rank_2,rank_3,rank_4,rank_5,first_activity,last_activity,school_year,housing,complex,housing_type,city,longitude,latitude,grow_up,hs_modes,gender,married,children,college,college_work,work,parent_education
R_2P1JuKsYdR8WBGm,2022-03-30 12:14:23,Walk,8H 0M 0S,14H 0M 0S,Yes,Environment,Cost,Exercise,Preference,NA,6,8,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65202510151516,40.236812464454545,Jax fl usa,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Doctorate or professional degree
R_yEzkhifhiceLJo5,2022-03-30 12:15:26,Walk,8H 45M 0S,17H 0M 0S,No,Cost,Convenience,Distance,Availability,Preference,7,9,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,NA,NA,NA,"Public transportation,Bicycle, scooter, skateboard, etc.,Walk",Male,No,No,Business,NA,"Yes, on campus",Some college
R_3I0J2kkZn770cmJ,2022-03-30 12:16:40,Carpool,7H 15M 0S,14H 15M 0S,Yes,NA,NA,NA,NA,NA,10,6,Senior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,Texas,School bus,Prefer not to say,No,No,Fine Arts and Communications,NA,"Yes, on campus",Bachelor's degree
R_3qaFj3WKNMjoXku,2022-03-30 12:17:34,The Ryde shuttle bus,9H 50M 0S,15H 25M 0S,No,Cost,Distance,Convenience,Time,Availability,9,8,Sophomore,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Clinton, Iowa, USA",Drive alone or with siblings,Female,No,No,Engineering,NA,No,Master's degree
R_1GQAOfdN0oSvXUd,2022-03-30 12:18:05,Carpool,7H 0M 0S,13H 15M 0S,Yes,Convenience,Flexibility,Distance,Parking,Cost,10,9,Senior,On-campus housing,Foreign Language Student Residence (FLSR),NA,NA,NA,NA,São Paulo Brazil,Carpool with peers,Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Master's degree
R_1gd4nX9I06AoYQg,2022-03-30 12:23:25,Drive alone,6H 0M 0S,20H 0M 0S,Yes,Convenience,Time,NA,NA,NA,8,9,Junior,Non-BYU-contracted housing (including with family),NA,NA,Orem,111.69352,40.29717,"Ivins, UT, USA",Drive alone or with siblings,Male,No,No,Life Sciences,NA,"Yes, on campus",No college/post-secondary education
R_2tTd7z6Pq0lvW93,2022-03-30 12:24:17,Walk,11H 50M 0S,15H 30M 0S,No,Convenience,Distance,Exercise,Weather,Availability,6,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64187734303032,40.243683202999996,Texas,"Drive alone or with siblings,Dropped off by parent or guardian,School bus",Prefer not to say,No,No,Physical and Mathematical Sciences,NA,No,Bachelor's degree
R_rr1plBw7CMAuRq1,2022-03-30 12:24:19,Walk,11H 0M 0S,15H 15M 0S,Yes,NA,NA,NA,NA,NA,8,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65790646272728,40.25430329618182,"Vancouver, WA",Drive alone or with siblings,Female,No,No,Business,NA,"Yes, on campus",Master's degree
R_3IPKeGwomWWWzz8,2022-03-30 12:25:08,The Ryde shuttle bus,8H 50M 0S,18H 25M 0S,Yes,Parking,Cost,Convenience,Availability,Time,9,11,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.660582,40.26084157963636,"Dallas, TX, USA",Drive alone or with siblings,Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Master's degree
R_3PFWzGmRkHsTZq9,2022-03-30 12:25:18,The Ryde shuttle bus,11H 50M 0S,19H 0M 0S,No,Convenience,Distance,Preference,NA,NA,6,6,Junior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Provo, Utah, USA",Drive alone or with siblings,Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Bachelor's degree
R_V55aUdtXlNzX9q9,2022-03-30 12:26:39,Walk,9H 15M 0S,15H 15M 0S,Yes,Parking,Exercise,Preference,NA,NA,9,9,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66889785909092,40.25446952372727,"Vancouver, WA","Dropped off by parent or guardian,Public transportation",Female,No,No,Education,NA,"Yes, on campus",Master's degree
R_shEiXUfEFUZUjo5,2022-03-30 12:28:22,"Bicycle, scooter, skateboard, etc.",9H 0M 0S,16H 7M 0S,Yes,Flexibility,Convenience,Exercise,Parking,NA,7,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65163943848486,40.239564453818176,Tucson,Drive alone or with siblings,Male,No,No,Engineering,NA,"Yes, on campus",Bachelor's degree
R_1n2ExyIciTy2ocu,2022-03-30 12:29:11,The Ryde shuttle bus,8H 0M 0S,17H 0M 0S,Yes,NA,NA,NA,NA,NA,9,9,Senior,On-campus housing,Wymount Terrace,NA,NA,111.6414,40.25899,"El dorado hills, ca, usa",Drive alone or with siblings,Male,Yes,No,Business,NA,"Yes, both on and off campus",Bachelor's degree
R_XYcBkbtqpi4VcfD,2022-03-30 12:30:41,Walk,NA,16H 0M 0S,Yes,Parking,Cost,Convenience,Health,NA,7,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64898800515152,40.23790217836363,Queen Creek az usa,"Drive alone or with siblings,Dropped off by parent or guardian",Male,No,No,Engineering,NA,"Yes, on campus",Some college
R_1LojSgL2HD9nfgW,2022-03-30 12:32:25,Walk,10H 0M 0S,18H 30M 0S,Yes,Parking,Convenience,Distance,Time,NA,6,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64896390121213,40.24288900472727,"Aliso Viejo, CA, USA",Drive alone or with siblings,Female,No,No,Business,NA,No,Doctorate or professional degree
R_3oL2ppobiV90Hnu,2022-03-30 12:33:21,Walk,9H 31M 0S,12H 30M 0S,No,Cost,Convenience,NA,NA,NA,7,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65279642757577,40.243055232272724,Stevenson Washington,"Drive alone or with siblings,Dropped off by parent or guardian,School bus",Female,No,No,Business,NA,No,Bachelor's degree
R_2tut075qErRqffg,2022-03-30 12:33:46,Motorcycle or similar,7H 45M 0S,16H 30M 0S,Yes,Parking,Cost,Flexibility,Convenience,Time,9,7,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.62980126939395,40.222572304727265,"Madison, AL, United States",Drive alone or with siblings,Male,Yes,No,Engineering,NA,"Yes, off campus",Doctorate or professional degree
R_23f3W6Pbm3CbJEa,2022-03-30 12:35:11,Walk,11H 30M 0S,17H 0M 0S,Yes,Convenience,Distance,Availability,Exercise,Preference,6,10,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64416721727274,40.25020301672727,"Colfax, WA, USA",Drive alone or with siblings,Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",No college/post-secondary education
R_3dAJZOOugmzJLDX,2022-03-30 12:37:41,Other (specify):,12H 0M 0S,16H 0M 0S,Yes,Convenience,Distance,Exercise,Preference,Availability,6,4,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64604732454546,40.24120825954545,Utah,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus,Public transportation,Bicycle, scooter, skateboard, etc.",Male,No,No,Other/Undeclared,NA,"Yes, off campus",Bachelor's degree
R_3lMPcD6ipJLnmGl,2022-03-30 12:37:43,Walk,9H 7M 0S,14H 36M 0S,Yes,Convenience,Weather,NA,NA,NA,9,7,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.65014499424244,40.23936128681818,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_1dFRmvQpROAQjW9,2022-03-30 12:38:57,Walk,7H 50M 0S,18H 0M 0S,Yes,Preference,Environment,Flexibility,Time,Parking,8,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66142563787879,40.24004466672727,"Denver, CO",Drive alone or with siblings,Male,No,No,Life Sciences,NA,"Yes, on campus",Master's degree
R_3pm4eiAAM0XsxD6,2022-03-30 12:40:19,Carpool,9H 0M 0S,15H 15M 0S,Yes,Convenience,Flexibility,Preference,NA,NA,7,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.6776716930303,40.245714873,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_29ceVzfRYcQDDa6,2022-03-30 12:43:19,Walk,11H 0M 0S,15H 30M 0S,No,Parking,Availability,Flexibility,Distance,Weather,9,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Lots of states in US,"Drive alone or with siblings,Carpool with peers,School bus",Female,No,No,Other/Undeclared,NA,No,Bachelor's degree
R_1otfxkwH8bzaE9v,2022-03-30 12:43:56,Walk,10H 45M 0S,15H 15M 0S,Yes,Distance,Parking,NA,NA,NA,7,11,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Meridian, Idaho, United States",Drive alone or with siblings,Female,No,No,Engineering,NA,No,Master's degree
R_3JfwrFd7LiIvSI0,2022-03-30 12:44:35,"Bicycle, scooter, skateboard, etc.",9H 0M 0S,17H 0M 0S,Yes,NA,NA,NA,NA,NA,2,7,Junior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,None,School bus,Male,Yes,"Yes, 1",Engineering,NA,NA,Master's degree
R_1DD3C9kedscIGcb,2022-03-30 12:45:58,The Ryde shuttle bus,8H 45M 0S,17H 35M 0S,No,Availability,Convenience,Distance,Time,Preference,6,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6323803909091,40.23457762745454,"Olive Hill, KY, USA",Dropped off by parent or guardian,Female,No,No,Education,NA,"Yes, on campus",Doctorate or professional degree
R_2Bh4povkl9FlmbJ,2022-03-30 12:47:07,"Bicycle, scooter, skateboard, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_CaAgGcSl3dhg5Sp,2022-03-30 12:47:25,Walk,8H 45M 0S,20H 15M 0S,Yes,Convenience,Health,Exercise,Flexibility,NA,6,6,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.66149794969698,40.247303269545455,"Santaquin, Utah, USA","Drive alone or with siblings,Carpool with peers,School bus",Male,No,No,Other/Undeclared,NA,"Yes, on campus",Master's degree
R_3ncJtQsRvyNTCoZ,2022-03-30 12:49:19,Walk,7H 0M 0S,18H 0M 0S,Yes,Parking,Health,Exercise,Preference,Time,10,7,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Alpine, Utah, USA","Drive alone or with siblings,Carpool with peers",Male,No,No,"Family, Home, and Social Sciences",NA,"Yes, both on and off campus",Some college
R_3kof0eD0ph1FLMc,2022-03-30 12:50:18,"Bicycle, scooter, skateboard, etc.",NA,21H 15M 0S,No,Convenience,Cost,Distance,NA,NA,8,9,Freshman,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.65773773515153,40.27966223172727,"Buckley, Washington, USA",Drive alone or with siblings,Male,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",No college/post-secondary education
R_3jfdKV8WUFshskW,2022-03-30 12:53:00,The Ryde shuttle bus,9H 50M 0S,14H 30M 0S,Yes,Convenience,Parking,Cost,Environment,Availability,7,10,Senior,On-campus housing,Wyview Park,NA,NA,111.66039,40.26054,"Nampa, Idaho, USA","Drive alone or with siblings,Dropped off by parent or guardian",Male,Yes,No,NA,NA,NA,NA
R_3QLs0SOHuqg4b0F,2022-03-30 12:55:01,Motorcycle or similar,6H 41M 0S,12H 52M 0S,Yes,Parking,Cost,Convenience,Flexibility,Preference,10,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.6781055639394,40.26798936409091,"Lake Tapps, Washington, USA",Drive alone or with siblings,Male,Yes,No,Business,NA,"Yes, off campus",Master's degree
R_tQdNhFfM6ieSX0l,2022-03-30 12:55:59,The Ryde shuttle bus,8H 10M 0S,20H 5M 0S,Yes,Parking,Distance,Time,NA,NA,6,10,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.63946694909092,40.23775442054545,"Eagle, ID, US",Drive alone or with siblings,Male,No,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_1qUumJ9hLplDNLY,2022-03-30 12:56:41,Walk,9H 0M 0S,15H 44M 0S,Yes,Parking,Cost,NA,NA,NA,6,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Utah,School bus,Male,No,No,Other/Undeclared,NA,"Yes, on campus",Bachelor's degree
R_3KUQKFkDUi5znOd,2022-03-30 12:57:37,Walk,NA,15H 0M 0S,No,Distance,Convenience,Weather,Preference,NA,11,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Provo,Drive alone or with siblings,Male,No,No,International and Area Studies,NA,No,Doctorate or professional degree
R_1IsB9VjsHOkoLiU,2022-03-30 12:58:56,Walk,8H 7M 0S,14H 50M 0S,No,NA,NA,NA,NA,NA,9,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.65773773515153,40.25352756763636,San Antonio TX,School bus,Male,No,No,Other/Undeclared,NA,"Yes, off campus",Some college
R_323kBY0hVJQrws4,2022-03-30 12:59:00,Walk,11H 0M 0S,15H 46M 0S,Yes,Convenience,Health,Exercise,Weather,Preference,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.66354678454546,40.245567115181814,Houston TX,Drive alone or with siblings,Female,No,No,Life Sciences,NA,"Yes, off campus",Master's degree
R_1hQKFgqXgqCZNEA,2022-03-30 12:59:02,Walk,11H 55M 0S,17H 30M 0S,No,Availability,Time,NA,NA,NA,6,8,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64807205545455,40.243480036,"Spokane, WA","Drive alone or with siblings,School bus",Male,No,No,Engineering,NA,NA,Bachelor's degree
R_1EWpZ779iAEx0Wi,2022-03-30 12:59:26,Walk,9H 0M 0S,15H 58M 0S,No,NA,NA,NA,NA,NA,9,9,Sophomore,On-campus housing,Heritage Halls,NA,NA,NA,NA,Texas,"Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus",Female,No,No,Physical and Mathematical Sciences,NA,"Yes, on campus",Master's degree
R_2fcX76zUpg9BN3G,2022-03-30 13:00:14,Dropped off by someone else,11H 0M 0S,16H 45M 0S,Yes,Convenience,Time,NA,NA,NA,9,9,Graduate student,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.66195592454547,40.23808687563636,"West Des Moines, Iowa","Drive alone or with siblings,Dropped off by parent or guardian,Walk",Male,Yes,"Yes, 1",Business,NA,"Yes, both on and off campus",Bachelor's degree
R_3HvGsvOP3R3Hh5j,2022-03-30 13:00:36,The Ryde shuttle bus,9H 30M 0S,17H 1M 0S,Yes,Parking,Cost,NA,NA,NA,9,5,Junior,On-campus housing,Wymount Terrace,NA,NA,111.6414,40.25899,Texas,"Drive alone or with siblings,Dropped off by parent or guardian",Female,Yes,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_1Cay7Vil9Db5xyE,2022-03-30 13:00:53,The Ryde shuttle bus,8H 55M 0S,16H 30M 0S,Yes,Convenience,Parking,Cost,Distance,Preference,7,6,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64216659030303,40.235815099181814,"Mesa, Arizona","Drive alone or with siblings,Carpool with peers,Walk",Male,No,No,Engineering,NA,"Yes, on campus",Associate's degree
R_1FRfTADun8PcKPh,2022-03-30 13:01:35,Walk,11H 0M 0S,15H 0M 0S,No,NA,NA,NA,NA,NA,6,11,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64727662545455,40.242999823090905,"Houston, Texas",Carpool with peers,Female,No,No,Fine Arts and Communications,NA,No,Bachelor's degree
R_1K2tGDDQv3nv4Yy,2022-03-30 13:02:00,Walk,9H 0M 0S,13H 30M 0S,Yes,NA,NA,NA,NA,NA,8,8,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.65807519030304,40.241910109181816,az,Drive alone or with siblings,Female,No,No,Nursing,NA,No,Some college
R_2qxd5RJATZkLILA,2022-03-30 13:02:04,The Ryde shuttle bus,9H 0M 0S,17H 0M 0S,Yes,Parking,Cost,Convenience,NA,NA,8,6,Sophomore,On-campus housing,Foreign Language Student Residence (FLSR),NA,NA,NA,NA,"Shanghai, China",Public transportation,Female,No,No,Business,NA,"Yes, on campus",Some college
R_2XntV4kS5n5mL5I,2022-03-30 13:02:17,Walk,10H 0M 0S,17H 0M 0S,Yes,Convenience,Exercise,Time,NA,NA,10,6,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.65036192969698,40.24155918436363,"Salt lake City, UT, USA",Drive alone or with siblings,Male,No,No,Business,NA,No,Bachelor's degree
R_O3WItIq3NPVa13j,2022-03-30 13:02:49,Walk,9H 0M 0S,14H 1M 0S,No,Parking,Availability,Convenience,NA,NA,7,7,Sophomore,On-campus housing,Heritage Halls,NA,NA,NA,NA,California,Drive alone or with siblings,Prefer not to say,No,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_3W638Hgp4U5ms7L,2022-03-30 13:02:55,Walk,7H 55M 0S,13H 1M 0S,No,Flexibility,Environment,NA,NA,NA,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65149481484849,40.24174388163636,idaho,Drive alone or with siblings,Female,No,No,Fine Arts and Communications,NA,"Yes, on campus",Doctorate or professional degree
R_2BeUCC4bBDSxW0n,2022-03-30 13:03:39,Walk,NA,19H 45M 0S,Yes,Distance,Convenience,NA,NA,NA,7,9,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,Herndon vriginia,"Drive alone or with siblings,Public transportation",Female,No,No,Engineering,NA,"Yes, on campus",Master's degree
R_s87AT87ngG1jw0V,2022-03-30 13:03:44,Walk,8H 30M 0S,16H 0M 0S,No,Parking,Convenience,Environment,Exercise,Time,7,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.65747259181819,40.243055232272724,"Querétaro, México",Carpool with peers,Male,No,No,Fine Arts and Communications,NA,"Yes, on campus",Bachelor's degree
R_3rYtdr4CBE5XHiA,2022-03-30 13:04:16,Walk,10H 0M 0S,15H 0M 0S,Yes,Convenience,Parking,Cost,NA,NA,9,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Brigham City, Utah, USA","Drive alone or with siblings,Dropped off by parent or guardian,School bus",Male,No,No,Business,NA,"Yes, on campus",Master's degree
R_3eeudo1vsYFioXO,2022-03-30 13:04:57,Drive alone,10H 0M 0S,14H 0M 0S,Yes,NA,NA,NA,NA,NA,6,9,Faculty/Staff,NA,NA,"Renting, Multi-family (e.g. apartments)",Other (specify):,NA,NA,"Stuttgart, Germany","Bicycle, scooter, skateboard, etc.,Walk",Male,Yes,"Yes, more than 1",NA,Fine Arts and Communications,NA,Bachelor's degree
R_1n0f0jEqzQffLO2,2022-03-30 13:10:20,"Bicycle, scooter, skateboard, etc.",7H 45M 0S,18H 8M 0S,Yes,Convenience,Cost,Distance,Preference,Parking,9,7,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64023827515153,40.24131907790909,"Rockville, MD","Drive alone or with siblings,School bus,Bicycle, scooter, skateboard, etc.",Male,No,No,Engineering,NA,"Yes, on campus",Master's degree
R_1PcM2r3WDtsk5XB,2022-03-30 13:22:49,Walk,7H 45M 0S,16H 0M 0S,Yes,Distance,Convenience,Cost,NA,NA,2,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64966291545456,40.24172541190909,"Tulia, TX, USA","Drive alone or with siblings,Walk",Female,No,No,Other/Undeclared,NA,"Yes, on campus",Master's degree
R_3fW7hNvE119MUol,2022-03-30 13:27:20,The Ryde shuttle bus,9H 15M 0S,16H 0M 0S,Yes,Parking,Cost,NA,NA,NA,9,6,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64088908151517,40.23751431409091,"Gilbert, AZ",Carpool with peers,Female,No,No,Business,NA,"Yes, off campus",Master's degree
R_qRxwR6eC8wnk9ah,2022-03-30 13:29:27,Walk,9H 0M 0S,19H 15M 0S,Yes,Distance,Convenience,Weather,Time,NA,9,9,Junior,Off-campus BYU-contracted housing,NA,NA,Provo,111.6530856748485,40.243313808454545,"Bullhead city, Arizona","Drive alone or with siblings,Carpool with peers",Female,No,No,Business,NA,"Yes, on campus",Doctorate or professional degree
R_3e9XfJwFY7yZ3Ba,2022-03-30 13:32:44,Carpool,9H 0M 0S,17H 0M 0S,Yes,Distance,Convenience,NA,NA,NA,9,8,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.68989239030303,40.24486526554545,"Oakland, CA","School bus,Public transportation",Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, off campus",No college/post-secondary education
R_QnChrgDD4hYopb3,2022-03-30 13:36:33,Walk,9H 30M 0S,19H 0M 0S,Yes,Distance,Preference,Weather,Cost,Convenience,6,10,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.66130511818183,40.24613967672727,"Canada, small town in Alberta",Walk,Male,No,No,Humanities,NA,"Yes, on campus",Bachelor's degree
R_1la7gHhhrCfWlB3,2022-03-30 13:38:58,Walk,8H 50M 0S,17H 0M 0S,No,Availability,Distance,Time,Convenience,Cost,9,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.64498675121213,40.24394177918182,"Newark, Ohio, United States","Drive alone or with siblings,School bus",Female,No,No,Engineering,NA,"Yes, on campus",Bachelor's degree
R_3dEp0SFS0vdFWBs,2022-03-30 13:48:21,Walk,9H 0M 0S,14H 30M 0S,Yes,Availability,Distance,Preference,Parking,Convenience,11,7,Freshman,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,"Cedar Rapids, Iowa","Drive alone or with siblings,Walk",Female,No,No,Other/Undeclared,NA,No,Master's degree
R_1nUY2NH03mJCSeF,2022-03-30 13:48:35,Walk,8H 50M 0S,19H 0M 0S,Yes,Convenience,Distance,NA,NA,NA,6,6,Junior,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Great Falls, Montana, US",Drive alone or with siblings,Male,No,No,Education,NA,"Yes, off campus",Doctorate or professional degree
R_z90awrVc0Tkixtn,2022-03-30 13:52:34,The Ryde shuttle bus,13H 49M 0S,13H 40M 0S,Yes,Parking,Cost,Weather,Distance,Flexibility,5,6,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,111.63604418969697,40.23790217836363,"Sandy, Utah, USA","Drive alone or with siblings,Dropped off by parent or guardian",Female,No,No,Business,NA,No,Bachelor's degree
R_agA9ZViskreyuLD,2022-03-30 13:57:08,The Ryde shuttle bus,13H 49M 0S,18H 0M 0S,Yes,Convenience,Availability,Time,Parking,Preference,6,6,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.6387438309091,40.24028477318181,slc,"Drive alone or with siblings,Dropped off by parent or guardian",Female,No,No,Other/Undeclared,NA,"Yes, on campus",Master's degree
R_3JszUNor1i9O4Kw,2022-03-30 13:57:58,Carpool,8H 2M 0S,19H 0M 0S,Yes,Distance,Availability,Time,NA,NA,6,10,Senior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.63944284515152,40.27969917118182,Sherwood Oregon,"Drive alone or with siblings,School bus",Female,Yes,No,Nursing,NA,"Yes, on campus",Doctorate or professional degree
R_06XZ1TVocneV7l7,2022-03-30 13:59:45,Walk,13H 30M 0S,19H 30M 0S,Yes,Distance,Convenience,Cost,Environment,NA,9,6,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"Kennewick, WA, USA",Drive alone or with siblings,Male,No,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_2Vfk4q10ZaovWbS,2022-03-30 14:00:46,Walk,11H 0M 0S,16H 59M 0S,No,Availability,Cost,Convenience,NA,NA,6,8,Freshman,On-campus housing,Heritage Halls,NA,NA,NA,NA,"WA state, near Portland","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Male,No,No,Engineering,NA,No,Bachelor's degree
R_3r1YPpClX3KNqbv,2022-03-30 14:03:24,Walk,9H 40M 0S,18H 0M 0S,No,NA,NA,NA,NA,NA,11,9,Freshman,Off-campus BYU-contracted housing,NA,NA,Provo,111.64067214606062,40.24370167272727,"Rolla, MO, United States",Drive alone or with siblings,Female,No,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Doctorate or professional degree
R_sdMViCqidwyJktz,2022-03-30 14:09:35,Walk,8H 58M 0S,15H 0M 0S,Yes,Parking,Convenience,Flexibility,Distance,Availability,9,9,Sophomore,Off-campus BYU-contracted housing,NA,NA,Provo,NA,NA,New Jersey,"Drive alone or with siblings,Walk",Male,No,No,Business,NA,No,No college/post-secondary education
R_215Rp2trsZ3blME,2022-03-30 14:15:55,Walk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R_2333EjHkl9wfQJI,2022-03-30 14:34:19,Walk,10H 0M 0S,17H 31M 0S,Yes,Parking,Distance,Cost,NA,NA,7,7,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64578218121213,40.238807195,"American Fork, Utah, USA","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus",Male,No,No,Engineering,NA,"Yes, off campus",Bachelor's degree
R_2E06vteXQSfXVbQ,2022-03-30 14:36:23,Walk,7H 50M 0S,18H 30M 0S,Yes,Cost,Parking,Distance,Time,Exercise,9,8,Senior,Off-campus BYU-contracted housing,NA,NA,Provo,111.64585449303031,40.239195059272724,"Highland, UT, USA","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian,School bus",Male,No,No,Life Sciences,NA,"Yes, off campus",Bachelor's degree
R_1jJ4540di46UhEQ,2022-03-30 14:37:46,Walk,8H 50M 0S,17H 30M 0S,Yes,NA,NA,NA,NA,NA,7,6,Freshman,On-campus housing,Helaman Halls,NA,NA,111.65426,40.2531,"Orem, Utah, United States",Walk,Female,No,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_2v8ENIeKYbzMeJA,2022-03-30 15:21:35,Walk,10H 50M 0S,16H 5M 0S,Yes,Availability,Cost,Parking,NA,NA,7,10,Junior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.64643298757576,40.236627767181815,"Kennewick, WA, USA","Drive alone or with siblings,Carpool with peers",Female,Yes,No,Engineering,NA,"Yes, on campus",Doctorate or professional degree
R_2dQowaHISocjQfc,2022-03-30 15:32:00,"Bicycle, scooter, skateboard, etc.",12H 20M 0S,19H 0M 0S,Yes,Preference,Exercise,Parking,Weather,Cost,8,9,Junior,On-campus housing,Wymount Terrace,NA,NA,111.6414,40.25899,"Sandy, UT, USA",Carpool with peers,Male,Yes,No,"Family, Home, and Social Sciences",NA,"Yes, on campus",Bachelor's degree
R_3L0bsZFEVfG05Dc,2022-03-30 15:49:48,Drive alone,8H 30M 0S,17H 30M 0S,Yes,Convenience,Flexibility,Privacy,Distance,Weather,7,7,Junior,Non-BYU-contracted housing (including with family),NA,NA,Provo,111.64498675121213,40.22779923754545,"Alberta, Canada","Drive alone or with siblings,School bus",Male,Yes,"Yes, 1",Engineering,NA,"Yes, on campus",Bachelor's degree
R_PNcQMkZCF05YeqZ,2022-03-30 16:12:39,Drive alone,12H 10M 0S,18H 10M 0S,Yes,Parking,Cost,Time,NA,NA,9,6,Junior,Non-BYU-contracted housing (including with family),NA,NA,Other (specify):,NA,NA,"Salem, UT","Drive alone or with siblings,Carpool with peers,Dropped off by parent or guardian",Female,No,No,Fine Arts and Communications,NA,"Yes, off campus",Doctorate or professional degree
