"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF"
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-21",,,,,,"33","40","29",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-22",,,,,,"31","41","26",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-23",,,,,,"29","40","23",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-24",,,,,,"32","43","23",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-25",,,,,,"31","39","26",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-26",,,,,,"29","40","22",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-27",,,,,,"28","38","20",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-28",,,,,,"29","42","20",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-29",,,,,,"32","46","22",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-30",,,,,,"32","45","23",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-01-31",,,,,,"35","46","26",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-01",,,,,,"24","32","19",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-02",,,,,,"20","26","16",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-03",,,,,,"20","31","12",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-04",,,,,,"25","37","15",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-05",,,,,,"32","45","23",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-06",,,,,,"32","43","23",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-07",,,,,,"35","47","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-08",,,,,,"37","49","28",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-09",,,,,,"38","49","31",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-10",,,,,,"39","51","32",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-11",,,,,,"42","54","34",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-12",,,,,,"40","53","33",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-13",,,,,,"43","58","34",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-14",,,,,,"48","58","35",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-15",,,,,,"45","54","35",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-16",,,,,,"31","36","26",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-17",,,,,,"30","38","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-18",,,,,,"36","48","27",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-19",,,,,,"41","54","30",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-20",,,,,,"46","53","36",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-21",,,,,,"30","45","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-22",,,,,,"26","36","22",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-23",,,,,,"20","25","14",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-24",,,,,,"19","26","10",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-25",,,,,,"22","29","15",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-26",,,,,,"21","32","12",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-27",,,,,,"27","40","18",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-02-28",,,,,,"35","47","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-01",,,,,,"44","59","31",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-02",,,,,,"51","65","38",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-03",,,,,,"55","67","48",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-04",,,,,,"50","57","40",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-05",,,,,,"38","48","30",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-06",,,,,,"29","36","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-07",,,,,,"27","34","22",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-08",,,,,,"29","35","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-09",,,,,,"31","38","24",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-10",,,,,,"23","28","17",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-11",,,,,,"27","40","15",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-12",,,,,,"40","53","30",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-13",,,,,,"40","50","33",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-14",,,,,,"39","51","29",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-15",,,,,,"46","59","38",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-16",,,,,,"41","47","34",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-17",,,,,,"39","51","30",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-18",,,,,,"43","55","35",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-19",,,,,,"49","61","40",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-20",,,,,,"41","53","31",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-21",,,,,,"35","44","26",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-22",,,,,,"39","48","30",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-23",,,,,,"45","59","32",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-24",,,,,,"53","68","42",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-25",,,,,,"59","73","49",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-26",,,,,,"64","75","55",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-27",,,,,,"66","73","61",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-28",,,,,,"58","64","49",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-29",,,,,,"44","49","40",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-30",,,,,,"48","58","41",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-03-31",,,,,,"44","52","38",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-04-01",,,,,,"45","60","34",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-04-02",,,,,,"52","66","41",,,
"USR0000PLGV","PLEASANT GROVE UTAH, UT US","2022-04-03",,,,,,"50","63","39",,,
"USC00426919","PLEASANT GROVE, UT US","2022-01-01",,,"0.00","0.0","0.0",,"35","10","16",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-02",,,"0.00","0.0","0.0",,"28","7","15",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-03",,,"0.00","0.0","0.0",,"44","14","32",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-04",,,"0.09","1.0","1.0",,"43","31","38",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-05",,,"0.65","3.0","4.0",,"43","30","42",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-06",,,"0.00","0.0","2.0",,"52","40","45",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-07",,,"0.00","0.0","0.0",,"58","39","40",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-08",,,"0.04","0.5","0.0",,"44","29","37",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-09",,,"0.00","0.0","0.0",,"40","22","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-10",,,"0.00","0.0","0.0",,"44","20","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-11",,,"0.00","0.0","0.0",,"40","21","29",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-12",,,"0.00","0.0","0.0",,"45","24","32",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-13",,,"0.00","0.0","0.0",,"46","28","35",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-14",,,"0.00","0.0","0.0",,"44","27","33",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-15",,,"0.00","0.0","0.0",,"42","23","31",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-16",,,"0.00","0.0","0.0",,"43","21","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-17",,,"0.00","0.0","0.0",,"42","23","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-18",,,"0.00","0.0","0.0",,"42","27","33",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-19",,,"0.00","0.0","0.0",,"42","25","31",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-20",,,"0.00","0.0","0.0",,"41","23","32",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-21",,,"0.03","1.0","1.0",,"43","28","33",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-22",,,"0.00","0.0","0.0",,"42","22","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-23",,,"0.00","0.0","0.0",,"40","21","28",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-24",,,"0.00","0.0","0.0",,"44","21","32",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-25",,,"0.00","0.0","0.0",,"41","27","32",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-26",,,"0.00","0.0","0.0",,"40","21","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-27",,,"0.00","0.0","0.0",,"40","20","28",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-28",,,"0.00","0.0","0.0",,"41","18","27",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-29",,,"0.00","0.0","0.0",,"44","20","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-30",,,"0.00","0.0","0.0",,"44","20","29",,
"USC00426919","PLEASANT GROVE, UT US","2022-01-31",,,"0.00","0.0","0.0",,"50","25","35",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-01",,,"0.00","0.0","0.0",,"35","18","25",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-02",,,"0.00","0.0","0.0",,"30","16","21",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-03",,,"0.00","0.0","0.0",,"32","13","21",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-04",,,"0.00","0.0","0.0",,"36","14","24",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-05",,,"0.00","0.0","0.0",,"44","18","29",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-06",,,"0.00","0.0","0.0",,"43","23","31",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-07",,,"0.00","0.0","0.0",,"47","22","35",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-08",,,"0.00","0.0","0.0",,"50","25","36",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-09",,,"0.00","0.0","0.0",,"51","29","38",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-10",,,"0.00","0.0","0.0",,"50","29","38",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-11",,,"0.00","0.0","0.0",,"56","30","41",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-12",,,"0.00","0.0","0.0",,"53","27","38",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-13",,,"0.00","0.0","0.0",,"58","27","40",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-14",,,"0.00","0.0","0.0",,"59","30","45",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-15",,,"0.00","0.0","0.0",,"56","36","36",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-16",,,"0.00","0.0","0.0",,"36","25","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-17",,,"0.00","0.0","0.0",,"42","22","30",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-18",,,"0.00","0.0","0.0",,"49","24","35",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-19",,,"0.00","0.0","0.0",,"56","31","45",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-20",,,"0.00","0.0","0.0",,"56","31","45",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-21",,,"0.00","0.0","0.0",,"48","23","31",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-22",,,"0.03","1.0","1.0",,"39","22","23",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-23",,,"0.20","2.0","3.0",,"24","15","20",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-24",,,"0.20","2.0","5.0",,"30","12","20",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-25",,,"0.01","0.0",,,"32","16","22",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-26",,,"0.00","0.0",,,"32","14","22",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-27",,,"0.00","0.0","0.0",,"39","17","25",,
"USC00426919","PLEASANT GROVE, UT US","2022-02-28",,,"0.00","0.0","0.0",,"48","21","32",,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-03","   19","0.50",,,"1.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-06","    3","0.12",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-10","    4","0.06",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-11",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-12",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-13",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-18","    5","0.00",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-19",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-20",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-24","    4","0.02",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-25",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-26",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-27",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-01-31","    4","0.00",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-02",,,"0.09","2.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-03",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-07","    4","0.00",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-08",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-09",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-10",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-11",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-14","    3","0.00",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-15",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-16",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-17",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-22","    5","0.30",,,"3.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-23",,,"0.04","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-24",,,"0.17","3.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-02-28",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-01",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-02",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-03",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-14","   11","0.44",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-15",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-16",,,"0.11","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-17",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-21","    4","0.15",,,"0.0",,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-22",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-23",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-24",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-25",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-28",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-29",,,"0.03","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-30",,,"0.05","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-03-31",,,"0.00","0.0",,,,,,,
"US1UTUT0028","OREM 1.7 SSW, UT US","2022-04-01",,,"0.00","0.0","0.0",,,,,,
